id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
5508,NIT Puducherry - National Institute of Technology Puducherry Karaikal,"Thiruvettakudy,Puducherry",Puducherry,Thiruvettakudy,NIRF Ranking: 97 | Careers360  Rating: AAAA+,AAAA+,97,B.Tech Electronics and Communication Engineering,"JEE Main,",3.7/5,['₹5.40 Lakhs'],Public/Govt,https://careers360.com/colleges/national-institute-of-technology-puducherry-karaikal,https://www.careers360.com/colleges/national-institute-of-technology-puducherry-karaikal?gallery=true,https://careers360.com/university/national-institute-of-technology-puducherry-karaikal,https://www.careers360.com/university/national-institute-of-technology-puducherry-karaikal?gallery=true
7870,"SR University, Warangal","Warangal,Telangana",Telangana,Warangal,NIRF Ranking: 98 | Careers360  Rating: AAAA,AAAA,98,B.Sc Artificial Intelligence Hons,Not Mentioned,4.6/5,['₹4.55 Lakhs'],Private,https://careers360.com/colleges/sr-university-warangal,https://www.careers360.com/colleges/sr-university-warangal?gallery=true,https://careers360.com/university/sr-university-warangal,https://www.careers360.com/university/sr-university-warangal?gallery=true
6546,"RVCE Bangalore - RV College of Engineering, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,NIRF Ranking: 99 | Careers360  Rating: AAAA+,AAAA+,99,BE Computer Science and Engineering,"COMEDK UGET,Karnataka Common Entrance Test",4.2/5,['₹4.30 Lakhs'],Private,https://careers360.com/colleges/rv-college-of-engineering-bangalore,https://www.careers360.com/colleges/rv-college-of-engineering-bangalore?gallery=true,https://careers360.com/university/rv-college-of-engineering-bangalore,https://www.careers360.com/university/rv-college-of-engineering-bangalore?gallery=true
7352,"SIT Tumkur - Siddaganga Institute of Technology, Tumkur","Tumkur,Karnataka",Karnataka,Tumkur,NIRF Ranking: 100 | Careers360  Rating: AAAA+,AAAA+,100,BE Computer Science and Engineering,"COMEDK UGET,Karnataka Common Entrance Test",3.6/5,['₹4.02 Lakhs'],Private,https://careers360.com/colleges/siddaganga-institute-of-technology-tumkur,https://www.careers360.com/colleges/siddaganga-institute-of-technology-tumkur?gallery=true,https://careers360.com/university/siddaganga-institute-of-technology-tumkur,https://www.careers360.com/university/siddaganga-institute-of-technology-tumkur?gallery=true
316,"Amity University Gurgaon - Amity University, Gurugram","Gurgaon,Haryana",Haryana,Gurgaon,NIRF Ranking: 101-150 | Careers360  Rating: AAA+,AAA+,101-150,B.Arch,"JEE Main,National Aptitude Test in Architecture",4.3/5,['₹5.70 Lakhs'],Private,https://careers360.com/colleges/amity-university-gurugram,https://www.careers360.com/colleges/amity-university-gurugram?gallery=true,https://careers360.com/university/amity-university-gurugram,https://www.careers360.com/university/amity-university-gurugram?gallery=true
318,"Amity University, Jaipur","Jaipur,Rajasthan",Rajasthan,Jaipur,NIRF Ranking: 101-150 | Careers360  Rating: AAA+,AAA+,101-150,B.Arch,"JEE Main,National Aptitude Test in Architecture",4.1/5,['₹6.70 Lakhs'],Private,https://careers360.com/colleges/amity-university-jaipur,https://www.careers360.com/colleges/amity-university-jaipur?gallery=true,https://careers360.com/university/amity-university-jaipur,https://www.careers360.com/university/amity-university-jaipur?gallery=true
319,"Amity University, Kolkata","Kadampukur,West Bengal",West Bengal,Kadampukur,NIRF Ranking: 101-150 | Careers360  Rating: AAA,AAA,101-150,B.Arch,"JEE Main,National Aptitude Test in Architecture",4.6/5,['₹9.99 Lakhs'],Private,https://careers360.com/colleges/amity-university-kolkata,https://www.careers360.com/colleges/amity-university-kolkata?gallery=true,https://careers360.com/university/amity-university-kolkata,https://www.careers360.com/university/amity-university-kolkata?gallery=true
598,IIITM Gwalior - Atal Bihari Vajpayee Indian Institute of Information Technology and Management Gwalior,"Gwalior,Madhya Pradesh",Madhya Pradesh,Gwalior,NIRF Ranking: 101-150 | Careers360  Rating: AAAA+,AAAA+,101-150,B.Tech and M.Tech Information Technology,Not Mentioned,4.1/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/atal-bihari-vajpayee-indian-institute-of-information-technology-and-management-gwalior,https://www.careers360.com/colleges/atal-bihari-vajpayee-indian-institute-of-information-technology-and-management-gwalior?gallery=true,https://careers360.com/university/atal-bihari-vajpayee-indian-institute-of-information-technology-and-management-gwalior,https://www.careers360.com/university/atal-bihari-vajpayee-indian-institute-of-information-technology-and-management-gwalior?gallery=true
1282,"CEC Landran - Chandigarh Engineering College, Landran Campus, Mohali","Landran,Punjab",Punjab,Landran,NIRF Ranking: 101-150 | Careers360  Rating: AAA+,AAA+,101-150,B.Tech Computer Science and Engineering,"JEE Main,",4.5/5,['₹5.35 Lakhs'],Private,https://careers360.com/colleges/chandigarh-engineering-college-landran-campus-mohali,https://www.careers360.com/colleges/chandigarh-engineering-college-landran-campus-mohali?gallery=true,https://careers360.com/university/chandigarh-engineering-college-landran-campus-mohali,https://www.careers360.com/university/chandigarh-engineering-college-landran-campus-mohali?gallery=true
1311,"CIT Chennai - Chennai Institute of Technology, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,NIRF Ranking: 101-150 | Careers360  Rating: AAAA,AAAA,101-150,BE Computer Science and Engineering,Not Mentioned,4.5/5,['₹2.20 Lakhs'],Private,https://careers360.com/colleges/chennai-institute-of-technology-chennai,https://www.careers360.com/colleges/chennai-institute-of-technology-chennai?gallery=true,https://careers360.com/university/chennai-institute-of-technology-chennai,https://www.careers360.com/university/chennai-institute-of-technology-chennai?gallery=true
