id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
28,"Abhayapuri College, Bongaigaon","Bongaigaon,Assam",Assam,Bongaigaon,No Ranking,,,Diploma in Test Engineer,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/abhayapuri-college-bongaigaon,https://www.careers360.com/colleges/abhayapuri-college-bongaigaon?gallery=true,https://careers360.com/university/abhayapuri-college-bongaigaon,https://www.careers360.com/university/abhayapuri-college-bongaigaon?gallery=true
49,AcSIR Chennai - Academy of Scientific and Innovative Research Chennai,"Chennai,Tamil Nadu",Tamil Nadu,Chennai,No Ranking,,,M.Tech and Ph.D Engineering Integrated,Not Mentioned,4.8/5,['₹2.50 Lakhs'],Public/Govt,https://careers360.com/colleges/academy-of-scientific-and-innovative-research-chennai,https://www.careers360.com/colleges/academy-of-scientific-and-innovative-research-chennai?gallery=true,https://careers360.com/university/academy-of-scientific-and-innovative-research-chennai,https://www.careers360.com/university/academy-of-scientific-and-innovative-research-chennai?gallery=true
50,"AcSIR Ghaziabad - Academy of Scientific and Innovative Research, Ghaziabad","Ghaziabad,Uttar Pradesh",Uttar Pradesh,Ghaziabad,No Ranking,,,Ph.D Engineering,Not Mentioned,4.7/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/academy-of-scientific-and-innovative-research-ghaziabad,https://www.careers360.com/colleges/academy-of-scientific-and-innovative-research-ghaziabad?gallery=true,https://careers360.com/university/academy-of-scientific-and-innovative-research-ghaziabad,https://www.careers360.com/university/academy-of-scientific-and-innovative-research-ghaziabad?gallery=true
63,"Acharya Jagadish Chandra Bose Polytechnic, North 24 Parganas","North 24 Parganas,West Bengal",West Bengal,North 24 Parganas,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,['₹4.05 K'],Public/Govt,https://careers360.com/colleges/acharya-jagadish-chandra-bose-polytechnic-north-24-parganas,https://www.careers360.com/colleges/acharya-jagadish-chandra-bose-polytechnic-north-24-parganas?gallery=true,https://careers360.com/university/acharya-jagadish-chandra-bose-polytechnic-north-24-parganas,https://www.careers360.com/university/acharya-jagadish-chandra-bose-polytechnic-north-24-parganas?gallery=true
64,"Acharya Nagarjuna University College of Architecture and Planning, Nagarjuna Nagar","Guntur,Andhra Pradesh",Andhra Pradesh,Guntur,No Ranking,,,B.Arch,"JEE Main,National Aptitude Test in Architecture",3.5/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/acharya-nagarjuna-university-college-of-architecture-and-planning-nagarjuna-nagar,https://www.careers360.com/colleges/acharya-nagarjuna-university-college-of-architecture-and-planning-nagarjuna-nagar?gallery=true,https://careers360.com/university/acharya-nagarjuna-university-college-of-architecture-and-planning-nagarjuna-nagar,https://www.careers360.com/university/acharya-nagarjuna-university-college-of-architecture-and-planning-nagarjuna-nagar?gallery=true
65,"ANU Guntur - Acharya Nagarjuna University, Guntur","Guntur,Andhra Pradesh",Andhra Pradesh,Guntur,No Ranking,,,B.Tech Computer Science and Engineering,"AP EAMCET,",4.8/5,['₹4.20 Lakhs'],Public/Govt,https://careers360.com/colleges/acharya-nagarjuna-university-guntur,https://www.careers360.com/colleges/acharya-nagarjuna-university-guntur?gallery=true,https://careers360.com/university/acharya-nagarjuna-university-guntur,https://www.careers360.com/university/acharya-nagarjuna-university-guntur?gallery=true
66,"Acharya Narendra Deva University of Agriculture and Technology, Faizabad","Kumarganj,Uttar Pradesh",Uttar Pradesh,Kumarganj,No Ranking,,,B.Tech Agricultural Engineering,Not Mentioned,3.9/5,['₹1.04 Lakhs'],Public/Govt,https://careers360.com/colleges/acharya-narendra-deva-university-of-agriculture-and-technology-faizabad,https://www.careers360.com/colleges/acharya-narendra-deva-university-of-agriculture-and-technology-faizabad?gallery=true,https://careers360.com/university/acharya-narendra-deva-university-of-agriculture-and-technology-faizabad,https://www.careers360.com/university/acharya-narendra-deva-university-of-agriculture-and-technology-faizabad?gallery=true
67,"Acharya Narendra Dev College, New Delhi","New Delhi,Delhi",Delhi,New Delhi,No Ranking,,,B.Sc Electronics Hons,"CUET UG,",4.0/5,['₹39.67 K'],Public/Govt,https://careers360.com/colleges/acharya-narendra-dev-college-new-delhi,https://www.careers360.com/colleges/acharya-narendra-dev-college-new-delhi?gallery=true,https://careers360.com/university/acharya-narendra-dev-college-new-delhi,https://www.careers360.com/university/acharya-narendra-dev-college-new-delhi?gallery=true
72,"Acharya Prafulla Chandra Ray Polytechnic, Kolkata","Kolkata,West Bengal",West Bengal,Kolkata,No Ranking,,,Diploma in Civil Engineering,"JEXPO,",No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/acharya-prafulla-chandra-ray-polytechnic-kolkata,https://www.careers360.com/colleges/acharya-prafulla-chandra-ray-polytechnic-kolkata?gallery=true,https://careers360.com/university/acharya-prafulla-chandra-ray-polytechnic-kolkata,https://www.careers360.com/university/acharya-prafulla-chandra-ray-polytechnic-kolkata?gallery=true
119,"Adikavi Nannaya University, MSN Campus, Kakinada","Kakinada,Andhra Pradesh",Andhra Pradesh,Kakinada,No Ranking,,,Ph.D Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/adikavi-nannaya-university-msn-campus-kakinada,https://www.careers360.com/colleges/adikavi-nannaya-university-msn-campus-kakinada?gallery=true,https://careers360.com/university/adikavi-nannaya-university-msn-campus-kakinada,https://www.careers360.com/university/adikavi-nannaya-university-msn-campus-kakinada?gallery=true
120,"Adikavi Nannaya University, Rajahmundry","Rajahmundry,Andhra Pradesh",Andhra Pradesh,Rajahmundry,No Ranking,,,B.Sc Electronics Hons Self Finance,Not Mentioned,4.1/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/adikavi-nannaya-university-rajahmundry,https://www.careers360.com/colleges/adikavi-nannaya-university-rajahmundry?gallery=true,https://careers360.com/university/adikavi-nannaya-university-rajahmundry,https://www.careers360.com/university/adikavi-nannaya-university-rajahmundry?gallery=true
145,"ADJ Dharmambal Polytechnic College, Nagapattinam","Nagapattinam,Tamil Nadu",Tamil Nadu,Nagapattinam,No Ranking,,,Diploma in Electrical and Electronics Engineering Self Finance,Not Mentioned,No Ratings,['₹54 K'],Public/Govt,https://careers360.com/colleges/adj-dharmambal-polytechnic-college-nagapattinam,https://www.careers360.com/colleges/adj-dharmambal-polytechnic-college-nagapattinam?gallery=true,https://careers360.com/university/adj-dharmambal-polytechnic-college-nagapattinam,https://www.careers360.com/university/adj-dharmambal-polytechnic-college-nagapattinam?gallery=true
154,"Advanced Plastics Processing Technology Centre, Balasore","Balasore,Odisha",Odisha,Balasore,No Ranking,,,Diploma in Plastic Technology,"CIPET JEE,",No Ratings,['₹90.75 K'],Public/Govt,https://careers360.com/colleges/advanced-plastics-processing-technology-centre-balasore,https://www.careers360.com/colleges/advanced-plastics-processing-technology-centre-balasore?gallery=true,https://careers360.com/university/advanced-plastics-processing-technology-centre-balasore,https://www.careers360.com/university/advanced-plastics-processing-technology-centre-balasore?gallery=true
155,"Advanced Plastics Product Simulation and Evaluation Centre, Tamot","Raisen,Madhya Pradesh",Madhya Pradesh,Raisen,No Ranking,,,Diploma in Chemical Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/advanced-plastics-product-simulation-and-evaluation-centre-tamot,https://www.careers360.com/colleges/advanced-plastics-product-simulation-and-evaluation-centre-tamot?gallery=true,https://careers360.com/university/advanced-plastics-product-simulation-and-evaluation-centre-tamot,https://www.careers360.com/university/advanced-plastics-product-simulation-and-evaluation-centre-tamot?gallery=true
156,"Advanced Technical Training Centre, Sikkim","East Sikkim,Sikkim",Sikkim,East Sikkim,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/advanced-technical-training-centre-sikkim,https://www.careers360.com/colleges/advanced-technical-training-centre-sikkim?gallery=true,https://careers360.com/university/advanced-technical-training-centre-sikkim,https://www.careers360.com/university/advanced-technical-training-centre-sikkim?gallery=true
161,"Aeronautical Training Institute, Lucknow","Lucknow,Uttar Pradesh",Uttar Pradesh,Lucknow,No Ranking,,,Diploma in Aircraft Maintenance Engineering,"JEECUP,",No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/aeronautical-training-institute-lucknow,https://www.careers360.com/colleges/aeronautical-training-institute-lucknow?gallery=true,https://careers360.com/university/aeronautical-training-institute-lucknow,https://www.careers360.com/university/aeronautical-training-institute-lucknow?gallery=true
170,"Agnel Technical College, Mumbai","Mumbai,Maharashtra",Maharashtra,Mumbai,No Ranking,,,Diploma in Production Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/agnel-technical-college-mumbai,https://www.careers360.com/colleges/agnel-technical-college-mumbai?gallery=true,https://careers360.com/university/agnel-technical-college-mumbai,https://www.careers360.com/university/agnel-technical-college-mumbai?gallery=true
179,"Agra College, Agra","Agra,Uttar Pradesh",Uttar Pradesh,Agra,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,3.8/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/agra-college-agra,https://www.careers360.com/colleges/agra-college-agra?gallery=true,https://careers360.com/university/agra-college-agra,https://www.careers360.com/university/agra-college-agra?gallery=true
182,"Agricultural College and Research Institute, Tamil Nadu Agricultural University, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,No Ranking,,,B.Tech Biotechnology,Not Mentioned,4.1/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/agricultural-college-and-research-institute-tamil-nadu-agricultural-university-coimbatore,https://www.careers360.com/colleges/agricultural-college-and-research-institute-tamil-nadu-agricultural-university-coimbatore?gallery=true,https://careers360.com/university/agricultural-college-and-research-institute-tamil-nadu-agricultural-university-coimbatore,https://www.careers360.com/university/agricultural-college-and-research-institute-tamil-nadu-agricultural-university-coimbatore?gallery=true
183,"Agricultural Engineering College and Research Institute, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,No Ranking,,,B.Tech Food Technology,Not Mentioned,4.5/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/agricultural-engineering-college-and-research-institute-coimbatore,https://www.careers360.com/colleges/agricultural-engineering-college-and-research-institute-coimbatore?gallery=true,https://careers360.com/university/agricultural-engineering-college-and-research-institute-coimbatore,https://www.careers360.com/university/agricultural-engineering-college-and-research-institute-coimbatore?gallery=true
184,"Agricultural Engineering College and Research Institute, Kumulur","Tiruchirappalli,Tamil Nadu",Tamil Nadu,Tiruchirappalli,No Ranking,,,B.Tech Agricultural Engineering,Not Mentioned,5.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/agricultural-engineering-college-and-research-institute-kumulur,https://www.careers360.com/colleges/agricultural-engineering-college-and-research-institute-kumulur?gallery=true,https://careers360.com/university/agricultural-engineering-college-and-research-institute-kumulur,https://www.careers360.com/university/agricultural-engineering-college-and-research-institute-kumulur?gallery=true
214,"AKNM Government Polytechnic College, Tirurangadi","Malappuram,Kerala",Kerala,Malappuram,No Ranking,,,Diploma in Electronics and Communication Engineering,Not Mentioned,No Ratings,['₹11.69 K'],Public/Govt,https://careers360.com/colleges/aknm-government-polytechnic-college-tirurangadi,https://www.careers360.com/colleges/aknm-government-polytechnic-college-tirurangadi?gallery=true,https://careers360.com/university/aknm-government-polytechnic-college-tirurangadi,https://www.careers360.com/university/aknm-government-polytechnic-college-tirurangadi?gallery=true
229,"ACCET Karaikudi - Alagappa Chettiar College of Engineering and Technology, Karaikudi","Karaikudi,Tamil Nadu",Tamil Nadu,Karaikudi,| Careers360  Rating: AAA+,AAA+,,BE Electrical and Electronics Engineering,Not Mentioned,4.4/5,['₹31.25 K'],Public/Govt,https://careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi,https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi?gallery=true,https://careers360.com/university/alagappa-chettiar-college-of-engineering-and-technology-karaikudi,https://www.careers360.com/university/alagappa-chettiar-college-of-engineering-and-technology-karaikudi?gallery=true
230,"Alagappa College of Technology, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,No Ranking,,,B.Tech Chemical Engineering,Not Mentioned,4.4/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/alagappa-college-of-technology-chennai,https://www.careers360.com/colleges/alagappa-college-of-technology-chennai?gallery=true,https://careers360.com/university/alagappa-college-of-technology-chennai,https://www.careers360.com/university/alagappa-college-of-technology-chennai?gallery=true
231,"Alagappa Polytechnic College, Karaikudi","Karaikudi,Tamil Nadu",Tamil Nadu,Karaikudi,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/alagappa-polytechnic-college-karaikudi,https://www.careers360.com/colleges/alagappa-polytechnic-college-karaikudi?gallery=true,https://careers360.com/university/alagappa-polytechnic-college-karaikudi,https://www.careers360.com/university/alagappa-polytechnic-college-karaikudi?gallery=true
232,"Alagappa University - Alagappa University, Karaikudi","Karaikudi,Tamil Nadu",Tamil Nadu,Karaikudi,No Ranking,,,B.Sc Aircraft Maintenance Science,Not Mentioned,4.2/5,['₹4.80 Lakhs'],Public/Govt,https://careers360.com/colleges/alagappa-university-karaikudi,https://www.careers360.com/colleges/alagappa-university-karaikudi?gallery=true,https://careers360.com/university/alagappa-university-karaikudi,https://www.careers360.com/university/alagappa-university-karaikudi?gallery=true
251,"Aliah University, Kolkata","Kolkata,West Bengal",West Bengal,Kolkata,| Careers360  Rating: AAA,AAA,,B.Tech Civil Engineering,"WBJEE,",4.4/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/aliah-university-kolkata,https://www.careers360.com/colleges/aliah-university-kolkata?gallery=true,https://careers360.com/university/aliah-university-kolkata,https://www.careers360.com/university/aliah-university-kolkata?gallery=true
255,"AMU Aligarh - Aligarh Muslim University, Aligarh","Aligarh,Uttar Pradesh",Uttar Pradesh,Aligarh,NIRF Ranking: 33,NIRF Ranking: 33,33,B.Tech Mechanical Engineering,"AMU Entrance Test,",4.7/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/aligarh-muslim-university-aligarh,https://www.careers360.com/colleges/aligarh-muslim-university-aligarh?gallery=true,https://careers360.com/university/aligarh-muslim-university-aligarh,https://www.careers360.com/university/aligarh-muslim-university-aligarh?gallery=true
256,"Alipurduar Government Engineering and Management College, Alipurduar","Alipurduar,West Bengal",West Bengal,Alipurduar,| Careers360  Rating: AAAA,AAAA,,B.Tech Electrical Engineering,"WBJEE,",No Ratings,['₹1.00 Lakhs'],Public/Govt,https://careers360.com/colleges/alipurduar-government-engineering-and-management-college-alipurduar,https://www.careers360.com/colleges/alipurduar-government-engineering-and-management-college-alipurduar?gallery=true,https://careers360.com/university/alipurduar-government-engineering-and-management-college-alipurduar,https://www.careers360.com/university/alipurduar-government-engineering-and-management-college-alipurduar?gallery=true
258,"Al-Khateeb Government Aided Polytechnic, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/al-khateeb-government-aided-polytechnic-bangalore,https://www.careers360.com/colleges/al-khateeb-government-aided-polytechnic-bangalore?gallery=true,https://careers360.com/university/al-khateeb-government-aided-polytechnic-bangalore,https://www.careers360.com/university/al-khateeb-government-aided-polytechnic-bangalore?gallery=true
264,"All India Institute of Hygiene and Public Health, Kolkata","Kolkata,West Bengal",West Bengal,Kolkata,No Ranking,,,ME Public Health,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/all-india-institute-of-hygiene-and-public-health-kolkata,https://www.careers360.com/colleges/all-india-institute-of-hygiene-and-public-health-kolkata?gallery=true,https://careers360.com/university/all-india-institute-of-hygiene-and-public-health-kolkata,https://www.careers360.com/university/all-india-institute-of-hygiene-and-public-health-kolkata?gallery=true
299,"Ambedkar Institute of Technology, Delhi","New Delhi,Delhi",Delhi,New Delhi,No Ranking,,,Diploma in Computer Engineering,Not Mentioned,4.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/ambedkar-institute-of-technology-delhi,https://www.careers360.com/colleges/ambedkar-institute-of-technology-delhi?gallery=true,https://careers360.com/university/ambedkar-institute-of-technology-delhi,https://www.careers360.com/university/ambedkar-institute-of-technology-delhi?gallery=true
355,"Anand Agricultural University, Anand","Anand,Gujarat",Gujarat,Anand,No Ranking,,,B.Tech Dairy Science,"JEE Main,Gujarat Common Entrance Test",4.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/anand-agricultural-university-anand,https://www.careers360.com/colleges/anand-agricultural-university-anand?gallery=true,https://careers360.com/university/anand-agricultural-university-anand,https://www.careers360.com/university/anand-agricultural-university-anand?gallery=true
372,"Andhra Kesari University, Ongole","Ongole,Andhra Pradesh",Andhra Pradesh,Ongole,No Ranking,,,B.Sc Electronics Technology,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/andhra-kesari-university-ongole,https://www.careers360.com/colleges/andhra-kesari-university-ongole?gallery=true,https://careers360.com/university/andhra-kesari-university-ongole,https://www.careers360.com/university/andhra-kesari-university-ongole?gallery=true
375,"Andhra Polytechnic College, Kakinada","Kakinada,Andhra Pradesh",Andhra Pradesh,Kakinada,No Ranking,,,Diploma in Electronics and Communication Engineering,Not Mentioned,5.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/andhra-polytechnic-college-kakinada,https://www.careers360.com/colleges/andhra-polytechnic-college-kakinada?gallery=true,https://careers360.com/university/andhra-polytechnic-college-kakinada,https://www.careers360.com/university/andhra-polytechnic-college-kakinada?gallery=true
376,"AUCEW Visakhapatnam - Andhra University College of Engineering for Women, Visakhapatnam","Visakhapatnam,Andhra Pradesh",Andhra Pradesh,Visakhapatnam,No Ranking,,,B.Tech Civil Engineering,"AP EAMCET,",4.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/andhra-university-college-of-engineering-for-women-visakhapatnam,https://www.careers360.com/colleges/andhra-university-college-of-engineering-for-women-visakhapatnam?gallery=true,https://careers360.com/university/andhra-university-college-of-engineering-for-women-visakhapatnam,https://www.careers360.com/university/andhra-university-college-of-engineering-for-women-visakhapatnam?gallery=true
377,"Andhra University College of Engineering, Visakhapatnam","Visakhapatnam,Andhra Pradesh",Andhra Pradesh,Visakhapatnam,NIRF Ranking: 90 | Careers360  Rating: AAAA+,AAAA+,90,B.Tech Chemical Engineering,"AP EAMCET,",4.7/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/andhra-university-college-of-engineering-visakhapatnam,https://www.careers360.com/colleges/andhra-university-college-of-engineering-visakhapatnam?gallery=true,https://careers360.com/university/andhra-university-college-of-engineering-visakhapatnam,https://www.careers360.com/university/andhra-university-college-of-engineering-visakhapatnam?gallery=true
378,"Andhra University College of Science and Technology, Visakhapatnam","Visakhapatnam,Andhra Pradesh",Andhra Pradesh,Visakhapatnam,No Ranking,,,Ph.D Electronics,Not Mentioned,4.5/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/andhra-university-college-of-science-and-technology-visakhapatnam,https://www.careers360.com/colleges/andhra-university-college-of-science-and-technology-visakhapatnam?gallery=true,https://careers360.com/university/andhra-university-college-of-science-and-technology-visakhapatnam,https://www.careers360.com/university/andhra-university-college-of-science-and-technology-visakhapatnam?gallery=true
416,"Annamalai University - Annamalai University, Annamalai Nagar","Cuddalore,Tamil Nadu",Tamil Nadu,Cuddalore,NIRF Ranking: 151-200,NIRF Ranking: 151-200,151-200,BE Chemical Engineering,Not Mentioned,4.1/5,['₹2.15 Lakhs'],Public/Govt,https://careers360.com/colleges/annamalai-university-annamalai-nagar,https://www.careers360.com/colleges/annamalai-university-annamalai-nagar?gallery=true,https://careers360.com/university/annamalai-university-annamalai-nagar,https://www.careers360.com/university/annamalai-university-annamalai-nagar?gallery=true
419,"Anna University, Chennai","Chennai,Tamil Nadu",Tamil Nadu,Chennai,NIRF Ranking: 14 | Careers360  Rating: AAAA+,AAAA+,14,BE Computer Science and Engineering,Not Mentioned,4.8/5,['₹2.20 Lakhs'],Public/Govt,https://careers360.com/colleges/anna-university-chennai,https://www.careers360.com/colleges/anna-university-chennai?gallery=true,https://careers360.com/university/anna-university-chennai,https://www.careers360.com/university/anna-university-chennai?gallery=true
420,"Anna University Regional Campus, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,3.6/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/anna-university-regional-campus-coimbatore,https://www.careers360.com/colleges/anna-university-regional-campus-coimbatore?gallery=true,https://careers360.com/university/anna-university-regional-campus-coimbatore,https://www.careers360.com/university/anna-university-regional-campus-coimbatore?gallery=true
421,"Anna University Regional Campus, Madurai","Madurai,Tamil Nadu",Tamil Nadu,Madurai,No Ranking,,,BE Civil Engineering,Not Mentioned,4.2/5,['₹1.29 Lakhs'],Public/Govt,https://careers360.com/colleges/anna-university-regional-campus-madurai,https://www.careers360.com/colleges/anna-university-regional-campus-madurai?gallery=true,https://careers360.com/university/anna-university-regional-campus-madurai,https://www.careers360.com/university/anna-university-regional-campus-madurai?gallery=true
422,"Anna University Regional Campus, Tirunelveli","Tirunelveli,Tamil Nadu",Tamil Nadu,Tirunelveli,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/anna-university-regional-campus-tirunelveli,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli?gallery=true,https://careers360.com/university/anna-university-regional-campus-tirunelveli,https://www.careers360.com/university/anna-university-regional-campus-tirunelveli?gallery=true
423,"Anna University, Regional Campus, Tirunelveli","Tirunelveli,Tamil Nadu",Tamil Nadu,Tirunelveli,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,3.4/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/anna-university-regional-campus-tirunelveli,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli?gallery=true,https://careers360.com/university/anna-university-regional-campus-tirunelveli,https://www.careers360.com/university/anna-university-regional-campus-tirunelveli?gallery=true
431,"A N College Patna - Anugrah Narayan College, Patna","Patna,Bihar",Bihar,Patna,No Ranking,,,B.Sc Electronics Hons,Not Mentioned,4.3/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/anugrah-narayan-college-patna,https://www.careers360.com/colleges/anugrah-narayan-college-patna?gallery=true,https://careers360.com/university/anugrah-narayan-college-patna,https://www.careers360.com/university/anugrah-narayan-college-patna?gallery=true
456,"AP Government Institute of Leather Technology, Hyderabad","Hyderabad,Telangana",Telangana,Hyderabad,No Ranking,,,Diploma in Leather and Fashion Technology,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/ap-government-institute-of-leather-technology-hyderabad,https://www.careers360.com/colleges/ap-government-institute-of-leather-technology-hyderabad?gallery=true,https://careers360.com/university/ap-government-institute-of-leather-technology-hyderabad,https://www.careers360.com/university/ap-government-institute-of-leather-technology-hyderabad?gallery=true
471,"Arambagh Government Polytechnic, Hooghly","Arambagh,West Bengal",West Bengal,Arambagh,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/arambagh-government-polytechnic-hooghly,https://www.careers360.com/colleges/arambagh-government-polytechnic-hooghly?gallery=true,https://careers360.com/university/arambagh-government-polytechnic-hooghly,https://www.careers360.com/university/arambagh-government-polytechnic-hooghly?gallery=true
472,"Arasan Ganesan Polytechnic College, Sivakasi","Virudhunagar,Tamil Nadu",Tamil Nadu,Virudhunagar,No Ranking,,,Diploma in Basic Enginnering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/arasan-ganesan-polytechnic-college-sivakasi,https://www.careers360.com/colleges/arasan-ganesan-polytechnic-college-sivakasi?gallery=true,https://careers360.com/university/arasan-ganesan-polytechnic-college-sivakasi,https://www.careers360.com/university/arasan-ganesan-polytechnic-college-sivakasi?gallery=true
502,"ART Polytechnic College, Beawar","Beawar,Rajasthan",Rajasthan,Beawar,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/art-polytechnic-college-beawar,https://www.careers360.com/colleges/art-polytechnic-college-beawar?gallery=true,https://careers360.com/university/art-polytechnic-college-beawar,https://www.careers360.com/university/art-polytechnic-college-beawar?gallery=true
527,"AKU Patna - Aryabhatta Knowledge University, Patna","Patna,Bihar",Bihar,Patna,No Ranking,,,B.Tech Computer Engineering,Not Mentioned,4.2/5,['₹4.26 Lakhs'],Public/Govt,https://careers360.com/colleges/aryabhatta-knowledge-university-patna,https://www.careers360.com/colleges/aryabhatta-knowledge-university-patna?gallery=true,https://careers360.com/university/aryabhatta-knowledge-university-patna,https://www.careers360.com/university/aryabhatta-knowledge-university-patna?gallery=true
530,"Aryabhatt DSEU, Ashok Vihar Campus","New Delhi,Delhi",Delhi,New Delhi,No Ranking,,,Diploma in Architectural Assistantship,"Delhi CET,",No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/aryabhatt-dseu-ashok-vihar-campus,https://www.careers360.com/colleges/aryabhatt-dseu-ashok-vihar-campus?gallery=true,https://careers360.com/university/aryabhatt-dseu-ashok-vihar-campus,https://www.careers360.com/university/aryabhatt-dseu-ashok-vihar-campus?gallery=true
546,"Aryika Gyanmati Government Girls Polytechnic, Faizabad","Faizabad,Uttar Pradesh",Uttar Pradesh,Faizabad,No Ranking,,,Diploma in Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/aryika-gyanmati-government-girls-polytechnic-faizabad,https://www.careers360.com/colleges/aryika-gyanmati-government-girls-polytechnic-faizabad?gallery=true,https://careers360.com/university/aryika-gyanmati-government-girls-polytechnic-faizabad,https://www.careers360.com/university/aryika-gyanmati-government-girls-polytechnic-faizabad?gallery=true
550,"Asansol Polytechnic, Bardhaman","Burdwan,West Bengal",West Bengal,Burdwan,No Ranking,,,Diploma in Electrical Engineering,Not Mentioned,No Ratings,Not Mentioned,Public/Govt,https://careers360.com/colleges/asansol-polytechnic-bardhaman,https://www.careers360.com/colleges/asansol-polytechnic-bardhaman?gallery=true,https://careers360.com/university/asansol-polytechnic-bardhaman,https://www.careers360.com/university/asansol-polytechnic-bardhaman?gallery=true
585,"Aspee Shakilam Agricultural Biotechnology Institute, Surat","Surat,Gujarat",Gujarat,Surat,No Ranking,,,B.Tech Biotechnology,Not Mentioned,5.0/5,Not Mentioned,Public/Govt,https://careers360.com/colleges/aspee-shakilam-agricultural-biotechnology-institute-surat,https://www.careers360.com/colleges/aspee-shakilam-agricultural-biotechnology-institute-surat?gallery=true,https://careers360.com/university/aspee-shakilam-agricultural-biotechnology-institute-surat,https://www.careers360.com/university/aspee-shakilam-agricultural-biotechnology-institute-surat?gallery=true
590,"Assam Energy Institute, Sivasagar","Sivasagar,Assam",Assam,Sivasagar,No Ranking,,,Diploma and B.Tech Chemical Engineering Integrated,Not Mentioned,No Ratings,['₹6.57 Lakhs'],Public/Govt,https://careers360.com/colleges/assam-energy-institute-sivasagar,https://www.careers360.com/colleges/assam-energy-institute-sivasagar?gallery=true,https://careers360.com/university/assam-energy-institute-sivasagar,https://www.careers360.com/university/assam-energy-institute-sivasagar?gallery=true
